Id,gripForce
325,27.566429769803722
326,31.14202542103644
327,48.79045715167527
328,51.82528783623683
329,49.623843595179736
330,47.848524185168756
331,32.56996443284468
332,60.71691432067265
333,28.618299503042792
334,45.32763939272247
335,52.893480313823076
336,58.268379912430724
337,50.14827256947952
338,49.921600405230784
339,28.062770862754153
340,49.01392093783481
341,35.06979459929398
342,63.012276868670945
343,56.49368303227491
344,31.955822387938937
345,47.327516232239496
346,58.896994936332106
347,58.26481432922366
348,57.812637089392624
349,51.89978484407091
350,56.02670898302563
351,34.559847127653704
352,47.201617765756076
353,51.368456016950375
354,30.367110840491236
355,26.916082158958243
356,50.12126738655893
357,57.161338267970535
358,25.46487564874644
359,53.65116911010288
360,35.74028719788827
361,42.83137033610153
362,50.058728756467936
363,50.739048209308116
364,58.29905699409283
365,52.11155633893781
366,28.27949757473991
367,50.563308857028616
368,39.30497788662889
369,53.140765399160166
370,25.981466988390274
371,49.5284475011891
372,30.416945469284123
373,55.693964579568316
374,33.82698251166602
375,51.430736526412204
376,56.57154302611246
377,25.37738212074034
378,51.39344729708876
379,51.7681899609819
380,45.94404758147468
381,52.56187791025932
382,56.88492095895744
383,29.007369374848786
384,29.750161876352934
385,44.36049065853881
386,49.02794622055935
387,51.45771811527989
388,55.741716643061785
389,50.79580303880251
390,52.68087372817964
391,31.57585010859502
392,55.2779601047918
393,52.59091700671451
394,49.395175313215155
395,30.785376067012365
396,50.67666616731817
397,39.6909443348917
398,31.922502541424358
399,47.64535230781029
400,63.038305060758425
401,55.67216072228808
402,26.183394045158607
403,54.13676232440343
404,52.65063225615094
405,48.937263171451676
406,24.79683354481997
407,61.47092329454747
408,27.474465434915693
409,44.288743297734605
410,49.03443915056077
411,50.216440417114
412,35.07225977468538
413,57.78944083109841
414,51.42691611689841
415,43.74437784295074
416,51.98817000476753
417,54.79930028650987
418,44.65249233276362
419,55.49506522611054
420,48.052426073556276
421,52.124165570857045
422,32.62489608260999
423,56.314225598392674
424,50.526309947286094
425,48.69365031635611
426,35.071970684310116
427,54.810749946672864
428,58.51450716183745
429,60.05782970751624
430,27.43391037124408
431,32.961319376887396
432,33.302157696224874
433,35.61627489578318
434,28.28290842705544
435,43.617457087495765
436,27.94777809848477
437,61.02105854043307
438,30.099002694397385
439,28.773831857464167
440,41.579138885756414
441,49.13092871721908
442,55.01740639990029
443,61.72010090500857
444,39.51532468914849
445,32.563205610928534
446,45.30667555915504
447,45.38603630543775
448,26.82758703326223
449,55.30753839848932
450,33.58301182192076
451,49.01753255627392
452,58.00880642148555
453,49.537078734996236
454,32.16304134271769
455,29.664518072252612
456,45.17699203370197
457,37.793912245177474
458,54.43385745035691
459,54.76188932373357
460,55.2771423172251
461,57.37877398434456
462,53.1810454483585
463,56.778451473738976
464,57.03728033229053
465,25.493864985610514
466,33.82293035588996
467,30.367165053346376
468,58.769646230148325
469,56.197584233540624
470,42.385299799511124
471,47.301755570823396
472,52.44223981374835
473,35.19244551493339
474,50.99467663389115
475,57.39926284842069
476,58.447087632501194
477,53.755237830806756
478,40.355937002310995
479,52.31671180674206
480,30.72857316586869
481,27.842211058479513
482,56.69269295801214
483,29.023481170024247
484,33.020195584078046
485,42.42629329947353
486,31.53180317954103
487,58.0057051455072
488,30.202323958183793
489,60.7303765858551
490,50.77248616938553
491,54.1661261267842
492,50.54860021574463
493,46.43648123704645
494,51.55455729230728
495,32.63387369694751
496,45.25190441480062
497,26.895252541118126
498,55.682500735584846
499,46.94347740271837
500,53.60000898904736
501,52.51140834744169
502,48.657086065181936
503,32.971776529834074
504,41.172812328765914
505,56.58966025028577
506,50.739265487568844
507,35.283034006188366
508,51.41617352512747
509,31.493286772717337
510,29.532582296722797
511,56.094449865555504
512,54.30512604697978
513,51.53796892136635
514,53.035657984881134
515,49.01510951006437
516,27.171674243997447
517,46.32893102126718
518,53.19992965311729
519,36.06312213067208
520,51.975075040027264
521,54.594611477878615
522,32.68939631570714
523,53.824692929158104
524,49.321016321864775
525,27.918992005874134
526,49.086933934548455
527,59.558043648059034
528,52.31876232887674
529,53.94185533730008
530,52.20549176684981
531,45.897734389109374
532,40.6990262516629
533,47.6509208423159
534,31.094207761475552
535,31.026192066430625
536,40.40845936891653
537,53.58221442199491
538,53.355426093605615
539,46.04868120783049
540,52.256347450329976
541,48.81839612898467
542,55.24266446502339
543,45.89147889553617
544,43.89016773173277
545,27.69764882015773
546,27.018345637914912
547,29.85220910532324
548,31.280744148215252
549,54.201978813571436
550,54.493001370685406
551,31.39738110310671
552,29.633521298118414
553,59.394902427128905
554,30.38179127774098
555,52.43354422831279
556,27.32535740238469
557,50.03735694693677
558,28.370655127327367
559,43.2165747687319
560,56.107032701736
561,61.100242566650806
562,49.41221460276821
563,33.95767687438406
564,55.03711393938293
565,30.214726302225817
566,19.804018764894803
567,50.96714533029726
568,42.275312185066404
569,56.04663347533019
570,52.859077999800064
571,52.01649356710312
572,48.71771021823957
573,32.34756799903931
574,52.9407127941109
575,53.939632920022234
576,53.96421395170983
577,50.79195774649384
578,30.58782784550605
579,49.80013131622202
580,60.25535492673026
581,32.078809646971294
582,59.58762625323326
583,38.88338766416497
584,56.137879280506766
585,45.65919461872721
586,53.62707261085934
587,59.42818254712597
588,27.721065919194103
589,28.556845157512555
590,56.68266011839058
591,49.82660502868076
592,53.02328434314153
593,53.560816005463046
594,32.63915682818024
595,26.959922780977042
596,56.90313458449171
597,29.306494735459783
598,28.780878450240337
599,32.79121643526926
600,45.4565130341039
601,54.13315633270137
602,47.61501717222011
603,30.463688557775725
604,52.04191482882097
605,32.64373297725056
606,56.212794413213246
607,34.87329230899483
608,48.65651057853033
609,48.75780271336065
610,51.331021070848564
611,33.294274237442245
612,36.084974587947684
613,54.39808152636975
614,27.19175634606262
615,28.229327284595637
616,50.8757563004351
617,29.125427824068435
618,31.982128266195247
619,45.07078905977116
620,54.52024304364535
621,46.05554066085334
622,45.6612347957305
623,54.21979273471585
624,50.61178118154387
625,31.61811028031199
626,48.35440939682395
627,59.85825157118727
628,34.25977015292891
629,53.642557179621214
630,56.23542985789507
631,40.30897707698176
632,56.52942661138624
633,26.186646401326595
634,54.06611278017688
635,31.099616211266202
636,53.307880391045785
637,34.49435405001376
638,44.54830635607184
639,55.59430049588
640,52.822148047893464
641,54.47435653010011
642,60.35104363179079
643,48.36838368796381
644,32.2108265825167
645,29.187835631831163
646,27.055853953400113
647,54.885222622671925
648,37.087946852441945
649,33.72639224771126
650,59.853313306896474
651,47.106195374896856
652,55.54057320407753
653,48.641617417377766
654,30.5275129863064
655,47.405586732644245
656,57.20206446678349
657,51.33185458346212
658,35.33065540023248
659,32.24072395779943
660,45.60972849168941
661,28.458215157861595
662,30.706116910564305
663,53.891574194748806
664,29.599502091288723
665,29.98489615227507
666,54.28668808510187
667,30.213358883784046
668,53.95680052378308
669,55.70864740759578
670,25.403781686526905
671,60.40965728972856
672,34.77544799004218
673,53.170969185815466
674,58.59447664670624
675,26.808325054198516
676,51.34164362426706
677,31.512725769585522
678,47.45624881411767
679,54.233576122178626
680,58.63641298603561
681,56.155138884464826
682,32.01523880323013
683,46.608322160209354
684,48.35881608535342
685,31.687222194002974
686,37.20810461340559
687,29.65318416975172
688,37.70080065543209
689,30.256342993439354
690,59.24126572418441
691,49.66129019834555
692,51.65592359386057
693,26.704620344133843
694,55.82576566397149
695,31.719522920830364
696,53.612969385596934
697,34.4535637452271
698,52.222992465293544
699,55.981270701333614
700,27.185467732025753
701,57.29915232189078
702,49.719406615216066
703,47.39066005113124
704,55.35022525147074
705,33.47431617069418
706,49.845866810054595
707,35.64075078832374
708,45.029791123939255
709,30.975829883647734
710,48.198554608986186
711,32.80802981867905
712,33.501383112108265
713,50.6967239689364
714,53.777070062403936
715,32.708221354572835
716,55.78178672387081
717,49.65633277274641
718,44.13623667714657
719,53.74958959718604
720,52.54879062263359
721,29.89053630601881
722,31.2876393855612
723,31.981583602358732
724,47.95528743414113
725,64.2051783701457
726,52.861042706004326
727,51.21688056494732
728,45.06031403351562
729,42.71804979208205
730,55.10094021953015
731,52.56699404927463
732,32.33386687134829
733,33.21950282411504
734,58.619300906412555
735,32.42182992440917
736,32.77648383566394
737,50.66218006082432
738,33.79188584587354
739,22.129186458351935
740,45.896738018593645
741,54.07246954323619
742,35.25951101073111
743,36.642678519552604
744,56.29118896025789
745,28.796595477025107
746,29.29667393624713
747,52.21587693863779
748,66.69737464759112
749,40.76588104671682
750,54.57440470708331
751,32.755257262621186
752,54.03329475196346
753,33.445501758996386
754,27.705199448426033
755,32.640762248674164
756,52.31087815642668
757,51.4483308027706
758,36.74676940898982
759,26.74590322426342
760,25.821287854805547
761,27.180902929508896
762,45.51583384236366
763,31.3635886796639
764,59.057512002139774
765,44.9402664222942
766,54.02965548792126
767,30.530167818535034
768,27.640685897879752
769,56.604804476871045
770,56.03311630028616
771,63.912877437499425
772,53.4580474946957
773,55.146728005866514
774,53.79380360814003
775,53.02366393211349
776,55.47960721919819
777,26.42799816241672
778,30.75384557474039
779,29.734794489340768
780,44.66668038995976
781,55.66268457959433
782,39.36814404395214
783,29.440691728906458
784,49.038908247380654
785,35.55397202737986
786,57.719581307649335
787,49.778301344988876
788,37.683987103543075
789,53.132842734056275
790,58.240065167035894
791,49.36322594390288
792,54.74967057323164
793,29.70341955172796
794,47.05091327364201
795,31.833200500947314
796,60.83785346230931
797,56.06631752358888
798,29.913288324613095
799,52.31613971605598
800,45.53502583658242
801,33.86231384847335
802,56.920614894655905
803,31.541672980742568
804,51.35284153494404
805,32.812713862227376
806,57.63415568315259
807,58.51303501489841
808,40.923825457764956
809,29.63602700996772
810,48.683561251993154
811,54.61145080509031
812,46.30847663338587
813,59.53822521555213
814,49.2740916807627
815,52.38297361910549
816,51.905986515243605
817,61.41796065701348
818,61.05323129227364
819,48.1501232201338
820,49.08918579102681
821,53.965417671476665
822,63.63475068751944
823,46.48717227907856
824,25.59205125363262
825,48.82487073872357
826,51.741503525453126
827,37.90791137140852
828,39.87403289523963
829,31.328969020792954
830,33.13706549680672
831,55.479174883743866
832,47.04854041892369
833,56.3614730738702
834,29.44778106322736
835,43.27167029063551
836,44.660425112844116
837,59.908918761170504
838,57.91498190768859
839,53.71059221497389
840,31.871842251466735
841,31.16054029516445
842,33.31856374300152
843,26.465702497272005
844,48.05645390290125
845,51.94373719373788
846,39.26868911193769
847,42.567197302508184
848,24.851721244781587
849,54.727208479531186
850,31.026823858987285
851,52.7658418196763
852,52.61729151527114
853,33.0199579824654
854,44.42804037714991
855,65.38510647513831
856,48.31809759756635
857,31.440822666065834
858,32.157003789953826
859,30.57071339168402
860,31.735807871350303
861,50.489078408217495
862,52.9947397839298
863,32.99951700588083
864,46.7642325678494
865,49.07527299276235
866,32.652714328081686
867,52.96078252182551
868,55.12002012028843
869,53.94512444849736
870,52.20568575068023
871,54.029194412668595
872,51.600917167248674
873,33.25015645286073
874,30.175902640280064
875,53.8163500714715
876,28.32508606562947
877,50.69683777902874
878,32.53169607281021
879,51.42686079947171
880,31.111102502564332
881,34.6859249969168
882,46.084603970463085
883,31.16061880886752
884,54.51716708491794
885,44.67249417058085
886,56.312716720804325
887,45.093587318858475
888,48.67545927492262
889,33.7888197510375
890,42.60100664897427
891,53.71542485045083
892,33.128996298185676
893,46.726713940489724
894,52.04057108480727
895,31.140418678796756
896,57.51019571743301
897,51.26379720641932
898,54.437431514103444
899,54.65805230682074
900,48.38382159265579
901,34.67201210105527
902,27.46407034681723
903,29.135002667455854
904,37.867396635862704
905,51.67562217859528
906,58.32846074450158
907,30.98314078798602
908,55.620753146722464
909,37.23224441373303
910,53.178734976405586
911,56.47794871037782
912,56.108373185769814
913,29.51317408767126
914,55.625141527303654
915,58.70742797091232
916,47.12790223209211
917,53.59944925263056
918,58.546018928327285
919,56.098757667468135
920,31.072108203151718
921,46.759203741637165
922,31.493623555744197
923,27.013561106658262
924,35.81693159636813
925,29.236173052538703
926,54.573291994194356
927,30.838843316153866
928,50.40918299098499
929,28.048644864761705
930,53.5965509697188
931,47.74869153295412
932,61.01200952952253
933,54.33307160522085
934,50.80133507945961
935,56.181173903524524
936,51.25349140847378
937,46.80930866690088
938,44.5321373754846
939,57.849591525323675
940,50.10445221963743
941,45.18883184472741
942,43.011133549233314
943,48.820593681906544
944,52.306774276368316
945,49.4968122168873
946,29.08310434267785
947,33.09545262830007
948,60.41421033172286
949,29.383641200510887
950,50.842851241231806
951,54.16491170381229
952,56.92588312706403
953,27.198784022755202
954,30.49636278403257
955,35.051960671433505
956,28.69021642118359
957,27.71636062168427
958,57.33371725115558
959,30.601896554125737
960,42.89445117066093
961,28.59270319420653
962,30.101841769687777
963,29.890874990952145
964,56.416667278707
965,33.308885563264035
966,53.4878607745179
967,31.514029405931012
968,48.80426236924664
969,49.372335297391736
970,46.28511302215522
971,51.04143390030423
972,49.431328536687985
973,62.59265192991091
974,58.42210889736218
975,53.379397203388585
976,24.23376543870775
977,61.467574209516464
978,48.18714891239572
979,53.97253024972894
980,27.983325063773478
981,54.5160479568754
982,28.420136580555585
983,47.86247843611524
984,62.20153408238049
985,46.793539010399975
986,50.90684204066426
987,52.08328584944799
988,59.333905613012995
989,55.21854679587919
990,33.49492231389229
991,31.925445519741054
992,55.66093420233116
993,29.177120658553257
994,42.23673993193064
995,37.1800705630656
996,57.173590822889615
997,53.75523422433625
998,54.14163418623922
999,56.80206403328958
1000,51.28595411734723
1001,56.840977111981836
1002,28.03726861298775
1003,47.42013992104652
1004,31.782649874937558
1005,54.79394655848226
1006,59.02613790963025
1007,48.13336140548004
1008,51.57953503426032
1009,57.511973618674865
1010,55.701898236210276
1011,33.50922090851755
1012,48.51077321246321
1013,52.33478453183763
1014,50.13523425877476
1015,53.12012236419109
1016,38.79537259510544
1017,34.91008860462456
1018,59.94103374450863
1019,49.32092947945607
1020,21.924523834516187
1021,57.31744899257437
1022,50.71212031305391
1023,58.76181487125283
1024,31.941569503675616
1025,47.068913893008684
1026,57.030547784199776
1027,50.7803490117045
1028,54.33499509746865
1029,30.784641370569684
1030,52.37689251867681
1031,27.90058096197374
1032,26.96872195101084
1033,57.013672295122014
1034,59.421740789137914
1035,48.5649442961268
1036,33.344328403204145
1037,56.39496909657389
1038,44.46528950582538
1039,32.89573691351971
1040,30.137458325125714
1041,52.81909161936463
1042,60.320570142203
1043,55.29515996837131
1044,33.16846792113435
1045,47.37235115905668
1046,44.34809639563553
1047,31.165484896135457
1048,53.28931336426115
1049,52.05695403903947
1050,48.31739153754556
1051,30.33957860750044
1052,32.4624157313687
1053,52.68027468143797
1054,56.84786203572631
1055,33.501753012798005
1056,31.18175611679603
1057,27.536690211231274
1058,55.87542626709121
1059,47.23131276853463
1060,24.599813453775074
1061,31.731913094792418
1062,30.29097606218958
1063,54.33751975885753
1064,35.38934144035848
1065,47.15484938543783
1066,57.78806034109252
1067,33.121438216122435
1068,47.606332058660826
1069,53.8762580510609
1070,47.21402376946993
1071,50.99501983755354
1072,29.082026629073354
1073,54.13268014619751
1074,49.783205509745606
1075,53.24821359650676
1076,42.66652913794015
1077,54.50001451213969
1078,28.964484835101246
1079,58.01780802139801
1080,58.82782199618014
1081,43.59895609476804
1082,30.853686818180634
1083,35.4105058357746
1084,61.25911634819391
1085,57.71458192511607
1086,49.48938131315839
1087,43.900532302758336
1088,45.64876427022121
1089,51.651737824783936
1090,50.850682158539406
1091,50.47075100118849
1092,49.39110987995247
1093,50.72413771442205
1094,47.53417871533961
1095,30.342711486140335
1096,29.123520954181817
1097,31.22035044488511
1098,28.484147744765657
1099,42.131130752368655
1100,52.80313584026618
1101,61.89256131639836
1102,32.27445079890506
1103,52.35744269047372
1104,54.86886900372478
1105,29.568016091053366
1106,36.521012319272764
1107,45.86924986902571
1108,33.09613509818627
1109,50.47794430852952
1110,50.51692269781229
1111,52.38044106422839
1112,38.36634040137778
1113,53.728352419678906
1114,48.40528279019658
1115,26.66049721631768
1116,57.80233489691271
1117,36.6353680768719
1118,30.626356063141394
1119,55.68417904806479
1120,51.36131361442254
1121,52.80704837422383
1122,45.61780260287823
1123,50.4239063437055
1124,48.34873412779369
1125,29.28647010952139
1126,29.399529859693978
1127,49.923148047554285
1128,54.27442662792013
1129,36.61166070280891
1130,58.412925501804985
1131,55.00010969981819
1132,50.85512514015641
1133,50.05127669092653
1134,47.12640409618824
1135,28.870277929476426
1136,57.07106340211669
1137,49.82267890199267
1138,32.33868837456747
1139,59.23002506218624
1140,59.41746765926973
1141,59.34306212990071
1142,49.54018751919419
1143,30.148097609566545
1144,51.1578397328202
1145,57.829352630244884
1146,33.732855796668204
1147,44.949791638458294
1148,51.230542753948455
1149,29.81400087892015
1150,34.27194814058272
1151,38.961457086268425
1152,51.22557657539515
1153,47.917377874006974
1154,54.264287912238416
1155,58.07604727100924
1156,50.33581932491671
1157,31.51840101601973
1158,57.99066140808299
1159,45.77330808475554
1160,34.74926803383333
1161,57.376211982608446
1162,27.801568566608033
1163,61.03579183250853
1164,48.03122165250138
1165,56.05761249482719
1166,47.68427444129342
1167,29.864139270694437
1168,46.30314099861537
1169,51.608864220004996
1170,60.32700685816439
1171,52.08694391299981
1172,48.26014354405581
1173,51.61281343403431
1174,25.81976086697537
1175,52.11298795163059
1176,40.35475703736935
1177,53.715176462214984
1178,52.02730373227937
1179,48.03747535420109
1180,54.52341751437688
1181,50.077526901364465
1182,48.348393129817396
1183,56.45210492412168
1184,36.413622525739356
1185,47.31635201946632
1186,29.444999397149395
1187,54.033685377038495
1188,59.142705028802695
1189,38.127349761415104
1190,49.63644102653149
1191,51.11435707173767
1192,31.368301147429413
1193,46.08960725756267
1194,30.296672524848013
1195,47.291598293654154
1196,52.29533097013566
1197,60.49351632266574
1198,35.841236440234496
1199,57.949050064938085
1200,52.132940353449676
1201,33.22884018119458
1202,29.431064558835217
1203,47.666504855890096
1204,28.434388607564888
1205,31.098624091352374
1206,48.890296222685166
1207,46.68339012520004
1208,33.287445922034365
1209,55.6663836282729
1210,44.66756672357855
1211,53.133979129880494
1212,44.89862159684397
1213,32.99498972903207
1214,48.00401209963296
1215,34.87912002867728
1216,53.6811466119234
1217,52.5612494214183
1218,27.110392761689877
1219,26.842409993546287
1220,53.23694827874218
1221,48.87956270543649
1222,45.750665415619395
1223,34.726758374597566
1224,42.88635042083933
1225,43.7415697692941
1226,28.815320615895637
1227,50.18796404874301
1228,47.126429423709865
1229,33.08625045195368
1230,28.70720864970295
1231,54.93169347616932
1232,23.540182871676055
1233,56.16895568715941
1234,31.62506615912965
1235,55.03415731676903
1236,53.47305544737677
1237,46.6057725957538
1238,59.24135335458987
1239,51.78331927749131
1240,55.265721386810526
1241,26.15150187570159
1242,47.27759621579533
1243,25.35185882286395
1244,31.95751927019065
1245,53.965667480924225
1246,44.666518254086405
1247,50.693531084196515
1248,38.74174657874673
1249,52.072553150461616
1250,33.49672487180835
1251,28.383751659337598
1252,51.83347071887567
1253,24.373437782341625
1254,50.92718547144991
1255,33.937322779722116
1256,50.85053027070901
1257,52.214675611285905
1258,49.854390948922465
1259,55.3518326660976
1260,51.9382655255765
1261,45.65052071600469
1262,53.2818364049201
1263,25.57553873593954
1264,29.14954777183091
1265,26.36787682349554
1266,58.35614479934929
1267,31.277333969761457
1268,25.373498704359946
1269,58.32727231675095
1270,54.72646898687688
1271,29.010496796688834
1272,29.705242535970136
1273,58.653186203945246
1274,49.26532207828771
1275,37.079790704502415
1276,57.98706831604855
1277,46.50171821517796
1278,51.95499428034019
1279,36.65948368166653
1280,50.36070417451245
1281,53.31509963030966
1282,58.15272385793919
1283,46.1951381672027
1284,32.24146992494421
1285,29.00696730658591
1286,32.77809684819102
1287,50.95590963700172
1288,59.12496257422065
1289,50.151753496485746
1290,52.889965233585954
1291,36.72794050061166
1292,49.2693725304849
1293,56.497494137264795
1294,34.2272253605408
1295,32.14210959560181
1296,43.223055653359815
1297,53.234585287487526
1298,34.30332108521272
1299,49.06673005522089
1300,46.63038821363593
1301,31.616173210369883
1302,47.400566042072704
1303,30.794498900813938
1304,54.96878162452733
1305,49.802931615001874
1306,53.681265534150704
1307,55.10409422073583
1308,54.25207087223587
1309,56.07009499363518
1310,49.893224805020665
1311,54.59681147637464
1312,29.68309863005881
1313,48.32858149806942
1314,32.62125353662949
1315,46.363452473534316
1316,47.96016911609273
1317,33.318472509264886
1318,43.8550948433695
1319,44.283066522015375
1320,54.22502289105259
1321,30.482203751132477
1322,41.00572263727243
1323,54.40968081154691
1324,54.22217582043704
1325,59.7924075856142
1326,29.344382191830807
1327,58.05326129891146
1328,29.78864016799089
1329,32.62095145185917
1330,46.3455695951417
1331,46.29950710962329
1332,52.053227246837935
1333,53.13996807571579
1334,38.03524581896151
1335,30.381371323613507
1336,45.266746479601075
1337,57.90910977407853
1338,28.692273673143795
1339,59.395976767520146
1340,31.61704142054094
1341,31.351688916322058
1342,61.10761498586756
1343,58.39535152480477
1344,52.11727830615052
1345,54.39512414780027
1346,55.63580466042117
1347,32.977139103036286
1348,55.91424597295253
1349,29.684731667097655
1350,51.96301655159628
1351,48.1123723325394
1352,21.735920912355997
1353,45.86914574090994
1354,52.51398572970873
1355,42.40918498830942
1356,32.62079059746947
1357,29.4895496478332
1358,29.476617512279397
1359,60.37174818926457
1360,61.53968447614272
1361,24.846689476950615
